Unnamed: 0.1,Unnamed: 0,KEY,ID,Day_GMS,Date_GMS,Day_Type,ID_Trip_Days,Type_Trip_OD,Area_O,Area_D,Code_INSEE_O,Code_INSEE_D,Zone_O,Zone_D,Date_O,Time_O,Date_D,Time_D,Duration,Purpose_O,Purpose_D,Main_Mode,Mode_1,Mode_2,Mode_3,Mode_4,Mode_5,Weight_Day
197,197,42_0012-mercredi-44853-3,42_0012,Wednesday,2022-10-19,Normal,3,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75105,75105,PARIS,PARIS,2022-10-19,14:00:00,2022-10-19,14:09:00,9.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,97.975242014
198,198,42_0012-mercredi-44853-4,42_0012,Wednesday,2022-10-19,Normal,4,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75105,75105,PARIS,PARIS,2022-10-19,14:31:00,2022-10-19,14:37:00,6.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,97.975242014
199,199,42_0012-jeudi-44854-1,42_0012,Thursday,2022-10-20,Normal,1,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-15E-ARRONDISSEMENT,75105,75115,PARIS,PARIS,2022-10-20,08:12:00,2022-10-20,09:00:00,48.0,DEPART_HOME,BUSINESS,SUBWAY,SUBWAY,,,,,99.177957
200,200,42_0012-jeudi-44854-2,42_0012,Thursday,2022-10-20,Normal,2,Internal,PARIS-15E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75115,75105,PARIS,PARIS,2022-10-20,14:16:00,2022-10-20,14:37:00,21.0,BUSINESS,RETURN_HOME,SUBWAY,SUBWAY,,,,,99.177957
201,201,42_0012-vendredi-44855-1,42_0012,Friday,2022-10-21,Normal,1,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-8E-ARRONDISSEMENT,75105,75108,PARIS,PARIS,2022-10-21,16:59:00,2022-10-21,17:35:00,36.0,DEPART_HOME,OTHER,SUBWAY,SUBWAY,SUBWAY,,,,99.330562197
202,202,42_0012-vendredi-44855-2,42_0012,Friday,2022-10-21,Normal,2,Internal,PARIS-8E-ARRONDISSEMENT,PARIS-15E-ARRONDISSEMENT,75108,75115,PARIS,PARIS,2022-10-21,19:33:00,2022-10-21,19:54:00,21.0,OTHER,LEISURE,BUS,BUS,,,,,99.330562197
203,203,42_0012-samedi-44856-PDT,42_0012,Saturday,2022-10-22,School holiday,No_Traces,,,,,,,,,,,,,,,,,,,,,0.0
204,204,42_0012-dimanche-44857-PDT,42_0012,Sunday,2022-10-23,School holiday,No_Traces,,,,,,,,,,,,,,,,,,,,,0.0
205,205,42_0013-lundi-44851-1,42_0013,Monday,2022-10-17,Normal,1,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75105,75112,PARIS,PARIS,2022-10-17,09:00:00,2022-10-17,09:24:00,24.0,DEPART_HOME,BUSINESS,TRAIN,TRAIN,,,,,396.2651763
206,206,42_0013-lundi-44851-2,42_0013,Monday,2022-10-17,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-7E-ARRONDISSEMENT,75112,75107,PARIS,PARIS,2022-10-17,16:42:00,2022-10-17,16:57:00,15.0,BUSINESS,WORK,TRAIN,TRAIN,,,,,396.2651763
207,207,42_0013-lundi-44851-3,42_0013,Monday,2022-10-17,Normal,3,Internal,PARIS-7E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75107,75105,PARIS,PARIS,2022-10-17,21:05:00,2022-10-17,21:37:00,32.0,WORK,RETURN_HOME,BUS,BUS,,,,,396.2651763
208,208,42_0013-mardi-44852-1,42_0013,Tuesday,2022-10-18,Normal,1,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-6E-ARRONDISSEMENT,75105,75106,PARIS,PARIS,2022-10-18,12:37:00,2022-10-18,12:54:00,17.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,397.95098325
209,209,42_0013-mardi-44852-2,42_0013,Tuesday,2022-10-18,Normal,2,Internal,PARIS-6E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75106,75105,PARIS,PARIS,2022-10-18,13:18:00,2022-10-18,13:36:00,18.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,397.95098325
210,210,42_0013-mardi-44852-3,42_0013,Tuesday,2022-10-18,Normal,3,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75105,75105,PARIS,PARIS,2022-10-18,20:26:00,2022-10-18,20:33:00,7.0,DEPART_HOME,PURCHASE,BUS,BUS,,,,,397.95098325
211,211,42_0013-mardi-44852-4,42_0013,Tuesday,2022-10-18,Normal,4,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75105,75105,PARIS,PARIS,2022-10-18,20:33:00,2022-10-18,20:39:00,6.0,PURCHASE,RETURN_HOME,BUS,BUS,,,,,397.95098325
212,212,42_0013-mercredi-44853-1,42_0013,Wednesday,2022-10-19,Normal,1,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75105,75112,PARIS,PARIS,2022-10-19,17:37:00,2022-10-19,17:57:00,20.0,DEPART_HOME,OTHER,BIKE,BIKE,,,,,390.67113696
213,213,42_0013-mercredi-44853-2,42_0013,Wednesday,2022-10-19,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75112,75105,PARIS,PARIS,2022-10-19,18:51:00,2022-10-19,19:17:00,26.0,OTHER,RETURN_HOME,BIKE,BIKE,,,,,390.67113696
214,214,42_0013-jeudi-44854-1,42_0013,Thursday,2022-10-20,Normal,1,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75105,75112,PARIS,PARIS,2022-10-20,10:00:00,2022-10-20,10:23:00,23.0,DEPART_HOME,BUSINESS,BUS,BUS,,,,,393.07629816
215,215,42_0013-jeudi-44854-2,42_0013,Thursday,2022-10-20,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2022-10-20,11:49:00,2022-10-20,12:16:00,27.0,BUSINESS,PURCHASE,WALKING,WALKING,,,,,393.07629816
216,216,42_0013-jeudi-44854-3,42_0013,Thursday,2022-10-20,Normal,3,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2022-10-20,13:20:00,2022-10-20,13:25:00,5.0,PURCHASE,BUSINESS,WALKING,WALKING,,,,,393.07629816
217,217,42_0013-jeudi-44854-4,42_0013,Thursday,2022-10-20,Normal,4,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-7E-ARRONDISSEMENT,75112,75107,PARIS,PARIS,2022-10-20,17:49:00,2022-10-20,18:35:00,46.0,BUSINESS,WORK,BUS,BUS,,,,,393.07629816
218,218,42_0013-jeudi-44854-5,42_0013,Thursday,2022-10-20,Normal,5,Internal,PARIS-7E-ARRONDISSEMENT,PARIS-8E-ARRONDISSEMENT,75107,75108,PARIS,PARIS,2022-10-20,23:33:00,2022-10-20,23:42:00,9.0,WORK,BUSINESS,BUS,BUS,,,,,393.07629816
219,219,42_0013-jeudi-44854-6,42_0013,Thursday,2022-10-20,Normal,6,Internal,PARIS-8E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75108,75105,PARIS,PARIS,2022-10-21,00:56:00,2022-10-21,01:27:00,31.0,BUSINESS,RETURN_HOME,BUS,BUS,,,,,393.07629816
220,220,42_0013-vendredi-44855-1,42_0013,Friday,2022-10-21,Normal,1,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75105,75112,PARIS,PARIS,2022-10-21,10:00:00,2022-10-21,10:23:00,23.0,DEPART_HOME,BUSINESS,TRAIN,TRAIN,,,,,393.37041535
221,221,42_0013-vendredi-44855-2,42_0013,Friday,2022-10-21,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2022-10-21,13:13:00,2022-10-21,13:26:00,13.0,BUSINESS,PURCHASE,WALKING,WALKING,,,,,393.37041535
222,222,42_0013-vendredi-44855-3,42_0013,Friday,2022-10-21,Normal,3,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2022-10-21,13:55:00,2022-10-21,13:58:00,3.0,PURCHASE,BUSINESS,WALKING,WALKING,,,,,393.37041535
223,223,42_0013-vendredi-44855-4,42_0013,Friday,2022-10-21,Normal,4,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75112,75105,PARIS,PARIS,2022-10-21,16:11:00,2022-10-21,16:43:00,32.0,BUSINESS,RETURN_HOME,BUS,BUS,,,,,393.37041535
224,224,42_0013-vendredi-44855-5,42_0013,Friday,2022-10-21,Normal,5,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-6E-ARRONDISSEMENT,75105,75106,PARIS,PARIS,2022-10-21,17:11:00,2022-10-21,17:34:00,23.0,DEPART_HOME,LEISURE,BIKE,BIKE,,,,,393.37041535
225,225,42_0013-vendredi-44855-6,42_0013,Friday,2022-10-21,Normal,6,Internal,PARIS-6E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75106,75105,PARIS,PARIS,2022-10-21,19:20:00,2022-10-21,19:34:00,14.0,LEISURE,RETURN_HOME,WALKING,WALKING,,,,,393.37041535
226,226,42_0013-vendredi-44855-7,42_0013,Friday,2022-10-21,Normal,7,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75105,75105,PARIS,PARIS,2022-10-21,20:30:00,2022-10-21,20:32:00,2.0,DEPART_HOME,OTHER,WALKING,WALKING,,,,,393.37041535
227,227,42_0013-vendredi-44855-8,42_0013,Friday,2022-10-21,Normal,8,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75105,75105,PARIS,PARIS,2022-10-21,20:32:00,2022-10-21,20:34:00,2.0,OTHER,RETURN_HOME,WALKING,WALKING,,,,,393.37041535
228,228,42_0013-samedi-44856-1,42_0013,Saturday,2022-10-22,School holiday,1,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-6E-ARRONDISSEMENT,75105,75106,PARIS,PARIS,2022-10-22,10:48:00,2022-10-22,10:57:00,9.0,DEPART_HOME,LEISURE,WALKING,WALKING,,,,,426.45080925
229,229,42_0013-samedi-44856-2,42_0013,Saturday,2022-10-22,School holiday,2,Internal,PARIS-6E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75106,75105,PARIS,PARIS,2022-10-22,11:39:00,2022-10-22,11:52:00,13.0,LEISURE,RETURN_HOME,WALKING,WALKING,,,,,426.45080925
230,230,42_0013-samedi-44856-3,42_0013,Saturday,2022-10-22,School holiday,3,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-14E-ARRONDISSEMENT,75105,75114,PARIS,PARIS,2022-10-22,13:44:00,2022-10-22,14:14:00,30.0,DEPART_HOME,ACCOM,WALKING,WALKING,,,,,426.45080925
231,231,42_0013-samedi-44856-4,42_0013,Saturday,2022-10-22,School holiday,4,Internal,PARIS-14E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75114,75105,PARIS,PARIS,2022-10-22,14:17:00,2022-10-22,14:45:00,28.0,ACCOM,RETURN_HOME,WALKING,WALKING,,,,,426.45080925
232,232,42_0013-samedi-44856-5,42_0013,Saturday,2022-10-22,School holiday,5,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75105,75104,PARIS,PARIS,2022-10-22,16:50:00,2022-10-22,17:07:00,17.0,DEPART_HOME,LEISURE,BIKE,BIKE,,,,,426.45080925
233,233,42_0013-samedi-44856-6,42_0013,Saturday,2022-10-22,School holiday,6,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75104,75105,PARIS,PARIS,2022-10-22,19:24:00,2022-10-22,20:25:00,61.0,LEISURE,LEISURE,BIKE,BIKE,,,,,426.45080925
234,234,42_0013-samedi-44856-7,42_0013,Saturday,2022-10-22,School holiday,7,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75105,75105,PARIS,PARIS,2022-10-22,20:39:00,2022-10-22,20:50:00,11.0,LEISURE,RETURN_HOME,BIKE,BIKE,,,,,426.45080925
235,235,42_0013-dimanche-44857-PDT,42_0013,Sunday,2022-10-23,School holiday,No_Traces,,,,,,,,,,,,,,,,,,,,,0.0
254,254,42_0015-lundi-44851-1,42_0015,Monday,2022-10-17,Normal,1,Internal,PARIS-6E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75106,75112,PARIS,PARIS,2022-10-17,08:55:00,2022-10-17,09:10:00,15.0,DEPART_HOME,WORK,BIKE,BIKE,,,,,194.20576395
255,255,42_0015-lundi-44851-2,42_0015,Monday,2022-10-17,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75112,75101,PARIS,PARIS,2022-10-17,18:34:00,2022-10-17,18:45:00,11.0,WORK,LEISURE,BIKE,BIKE,,,,,194.20576395
256,256,42_0015-lundi-44851-3,42_0015,Monday,2022-10-17,Normal,3,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75101,75101,PARIS,PARIS,2022-10-17,19:46:00,2022-10-17,19:49:00,3.0,LEISURE,LEISURE,BIKE,BIKE,,,,,194.20576395
257,257,42_0015-lundi-44851-4,42_0015,Monday,2022-10-17,Normal,4,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-6E-ARRONDISSEMENT,75101,75106,PARIS,PARIS,2022-10-17,21:47:00,2022-10-17,21:55:00,8.0,LEISURE,RETURN_HOME,BIKE,BIKE,,,,,194.20576395
258,258,42_0015-mardi-44852-1,42_0015,Tuesday,2022-10-18,Normal,1,Internal,PARIS-6E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75106,75112,PARIS,PARIS,2022-10-18,08:42:00,2022-10-18,08:58:00,16.0,DEPART_HOME,WORK,BIKE,BIKE,,,,,196.42569691
259,259,42_0015-mardi-44852-2,42_0015,Tuesday,2022-10-18,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2022-10-18,18:00:00,2022-10-18,18:05:00,5.0,WORK,OTHER,BIKE,BIKE,,,,,196.42569691
260,260,42_0015-mardi-44852-3,42_0015,Tuesday,2022-10-18,Normal,3,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75112,75101,PARIS,PARIS,2022-10-18,18:36:00,2022-10-18,18:46:00,10.0,OTHER,OTHER,BIKE,BIKE,,,,,196.42569691
261,261,42_0015-mardi-44852-4,42_0015,Tuesday,2022-10-18,Normal,4,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-6E-ARRONDISSEMENT,75101,75106,PARIS,PARIS,2022-10-18,19:28:00,2022-10-18,19:41:00,13.0,OTHER,RETURN_HOME,WALKING,WALKING,,,,,196.42569691
262,262,42_0015-mardi-44852-5,42_0015,Tuesday,2022-10-18,Normal,5,Internal,PARIS-6E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75106,75112,PARIS,PARIS,2022-10-18,20:00:00,2022-10-18,21:00:00,60.0,DEPART_HOME,LEISURE,WALKING,WALKING,,,,,196.42569691
263,263,42_0015-mardi-44852-6,42_0015,Tuesday,2022-10-18,Normal,6,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2022-10-18,21:01:00,2022-10-18,22:00:00,59.0,LEISURE,PURCHASE,WALKING,WALKING,,,,,196.42569691
264,264,42_0015-mardi-44852-7,42_0015,Tuesday,2022-10-18,Normal,7,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-6E-ARRONDISSEMENT,75112,75106,PARIS,PARIS,2022-10-18,22:10:00,2022-10-18,22:15:00,5.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,196.42569691
265,265,42_0015-mercredi-44853-1,42_0015,Wednesday,2022-10-19,Normal,1,Internal,PARIS-6E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75106,75112,PARIS,PARIS,2022-10-19,07:34:00,2022-10-19,07:58:00,24.0,DEPART_HOME,HEALTH,SUBWAY,SUBWAY,,,,,187.13220179
266,266,42_0015-mercredi-44853-2,42_0015,Wednesday,2022-10-19,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2022-10-19,08:27:00,2022-10-19,08:57:00,30.0,HEALTH,WORK,SUBWAY,SUBWAY,,,,,187.13220179
267,267,42_0015-mercredi-44853-3,42_0015,Wednesday,2022-10-19,Normal,3,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75112,75105,PARIS,PARIS,2022-10-19,13:39:00,2022-10-19,14:28:00,49.0,WORK,BUSINESS,SUBWAY,SUBWAY,,,,,187.13220179
268,268,42_0015-mercredi-44853-4,42_0015,Wednesday,2022-10-19,Normal,4,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-6E-ARRONDISSEMENT,75105,75106,PARIS,PARIS,2022-10-19,19:43:00,2022-10-19,20:00:00,17.0,BUSINESS,PURCHASE,WALKING,WALKING,,,,,187.13220179
269,269,42_0015-mercredi-44853-5,42_0015,Wednesday,2022-10-19,Normal,5,Internal,PARIS-6E-ARRONDISSEMENT,PARIS-6E-ARRONDISSEMENT,75106,75106,PARIS,PARIS,2022-10-19,20:00:00,2022-10-19,20:10:00,10.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,187.13220179
270,270,42_0015-mercredi-44853-6,42_0015,Wednesday,2022-10-19,Normal,6,Internal,PARIS-6E-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75106,75101,PARIS,PARIS,2022-10-19,20:22:00,2022-10-19,20:31:00,9.0,DEPART_HOME,OTHER,WALKING,WALKING,,,,,187.13220179
271,271,42_0015-mercredi-44853-7,42_0015,Wednesday,2022-10-19,Normal,7,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-6E-ARRONDISSEMENT,75101,75106,PARIS,PARIS,2022-10-19,20:43:00,2022-10-19,20:55:00,12.0,OTHER,RETURN_HOME,WALKING,WALKING,,,,,187.13220179
272,272,42_0015-jeudi-44854-1,42_0015,Thursday,2022-10-20,Normal,1,Internal,PARIS-6E-ARRONDISSEMENT,PARIS-5E-ARRONDISSEMENT,75106,75105,PARIS,PARIS,2022-10-20,08:49:00,2022-10-20,08:59:00,10.0,DEPART_HOME,BUSINESS,WALKING,WALKING,,,,,190.11981372
273,273,42_0015-jeudi-44854-2,42_0015,Thursday,2022-10-20,Normal,2,Internal,PARIS-5E-ARRONDISSEMENT,PARIS-6E-ARRONDISSEMENT,75105,75106,PARIS,PARIS,2022-10-20,18:29:00,2022-10-20,18:42:00,13.0,BUSINESS,RETURN_HOME,WALKING,WALKING,,,,,190.11981372
274,274,42_0015-vendredi-44855-1,42_0015,Friday,2022-10-21,Normal,1,Outgoing,PARIS-6E-ARRONDISSEMENT,Marseille,75106,13055,PARIS,,2022-10-21,06:00:00,2022-10-21,09:00:00,180.0,DEPART_HOME,LEISURE,TRAIN_EXPRESS,SUBWAY,TRAIN_EXPRESS,,,,190.4906228
275,275,42_0015-samedi-44856-HORS IDF,42_0015,Saturday,2022-10-22,School holiday,Outside_IDF,External,,,,,,,,,,,,,,,,,,,,241.64489045
276,276,42_0015-dimanche-44857-HORS IDF,42_0015,Sunday,2022-10-23,School holiday,Outside_IDF,External,,,,,,,,,,,,,,,,,,,,232.48433407
277,277,42_0018-lundi-44851-1,42_0018,Monday,2022-10-17,Normal,1,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75110,75112,PARIS,PARIS,2022-10-17,07:26:00,2022-10-17,07:43:00,17.0,DEPART_HOME,WORK,ELECT_SCOOTER,ELECT_SCOOTER,,,,,342.27925531
278,278,42_0018-lundi-44851-2,42_0018,Monday,2022-10-17,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-19E-ARRONDISSEMENT,75112,75119,PARIS,PARIS,2022-10-17,16:21:00,2022-10-17,16:37:00,16.0,WORK,RETURN_HOME,ELECT_SCOOTER,ELECT_SCOOTER,,,,,342.27925531
279,279,42_0018-mardi-44852-1,42_0018,Tuesday,2022-10-18,Normal,1,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75110,75112,PARIS,PARIS,2022-10-18,07:27:00,2022-10-18,07:43:00,16.0,DEPART_HOME,WORK,ELECT_SCOOTER,ELECT_SCOOTER,,,,,345.42169239
280,280,42_0018-mardi-44852-2,42_0018,Tuesday,2022-10-18,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-10E-ARRONDISSEMENT,75112,75110,PARIS,PARIS,2022-10-18,16:29:00,2022-10-18,16:47:00,18.0,WORK,RETURN_HOME,ELECT_SCOOTER,ELECT_SCOOTER,,,,,345.42169239
281,281,42_0018-mercredi-44853-1,42_0018,Wednesday,2022-10-19,Normal,1,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75110,75112,PARIS,PARIS,2022-10-19,07:22:00,2022-10-19,07:39:00,17.0,DEPART_HOME,WORK,ELECT_SCOOTER,ELECT_SCOOTER,,,,,332.12818033
282,282,42_0018-mercredi-44853-2,42_0018,Wednesday,2022-10-19,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2022-10-19,09:08:00,2022-10-19,09:12:00,4.0,WORK,BUSINESS,WALKING,WALKING,,,,,332.12818033
283,283,42_0018-mercredi-44853-3,42_0018,Wednesday,2022-10-19,Normal,3,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-10E-ARRONDISSEMENT,75112,75110,PARIS,PARIS,2022-10-19,16:28:00,2022-10-19,16:53:00,25.0,BUSINESS,RETURN_HOME,ELECT_SCOOTER,ELECT_SCOOTER,,,,,332.12818033
284,284,42_0018-jeudi-44854-1,42_0018,Thursday,2022-10-20,Normal,1,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-10E-ARRONDISSEMENT,75110,75110,PARIS,PARIS,2022-10-20,09:13:00,2022-10-20,09:20:00,7.0,WORK,BUSINESS,WALKING,WALKING,,,,,336.4414959
285,285,42_0018-jeudi-44854-2,42_0018,Thursday,2022-10-20,Normal,2,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-3E-ARRONDISSEMENT,75110,75103,PARIS,PARIS,2022-10-20,09:29:00,2022-10-20,09:52:00,23.0,BUSINESS,WORK,WALKING,WALKING,,,,,336.4414959
286,286,42_0018-jeudi-44854-3,42_0018,Thursday,2022-10-20,Normal,3,Internal,PARIS-3E-ARRONDISSEMENT,PARIS-10E-ARRONDISSEMENT,75103,75110,PARIS,PARIS,2022-10-20,12:01:00,2022-10-20,12:37:00,36.0,WORK,RETURN_HOME,WALKING,WALKING,,,,,336.4414959
287,287,42_0018-vendredi-44855-1,42_0018,Friday,2022-10-21,Normal,1,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75110,75112,PARIS,PARIS,2022-10-21,07:09:00,2022-10-21,07:30:00,21.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,336.9741912
288,288,42_0018-vendredi-44855-2,42_0018,Friday,2022-10-21,Normal,2,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-10E-ARRONDISSEMENT,75112,75110,PARIS,PARIS,2022-10-21,15:52:00,2022-10-21,16:11:00,19.0,WORK,RETURN_HOME,SUBWAY,SUBWAY,,,,,336.9741912
289,289,42_0018-vendredi-44855-3,42_0018,Friday,2022-10-21,Normal,3,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75110,75111,PARIS,PARIS,2022-10-21,19:07:00,2022-10-21,19:29:00,22.0,DEPART_HOME,LEISURE,SUBWAY,SUBWAY,,,,,336.9741912
290,290,42_0018-vendredi-44855-4,42_0018,Friday,2022-10-21,Normal,4,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-10E-ARRONDISSEMENT,75111,75110,PARIS,PARIS,2022-10-21,22:34:00,2022-10-21,22:47:00,13.0,LEISURE,RETURN_HOME,SUBWAY,SUBWAY,,,,,336.9741912
291,291,42_0018-samedi-44856-1,42_0018,Saturday,2022-10-22,School holiday,1,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-10E-ARRONDISSEMENT,75110,75110,PARIS,PARIS,2022-10-22,11:06:00,2022-10-22,11:42:00,36.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,405.2639101
292,292,42_0018-samedi-44856-2,42_0018,Saturday,2022-10-22,School holiday,2,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75110,75104,PARIS,PARIS,2022-10-22,12:56:00,2022-10-22,13:33:00,37.0,PURCHASE,LEISURE,WALKING,WALKING,,,,,405.2639101
293,293,42_0018-samedi-44856-3,42_0018,Saturday,2022-10-22,School holiday,3,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75104,75104,PARIS,PARIS,2022-10-22,14:45:00,2022-10-22,14:58:00,13.0,LEISURE,LEISURE,ELECT_SCOOTER,ELECT_SCOOTER,,,,,405.2639101
294,294,42_0018-samedi-44856-4,42_0018,Saturday,2022-10-22,School holiday,4,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75104,75111,PARIS,PARIS,2022-10-22,15:25:00,2022-10-22,15:44:00,19.0,LEISURE,LEISURE,SUBWAY,SUBWAY,,,,,405.2639101
295,295,42_0018-samedi-44856-5,42_0018,Saturday,2022-10-22,School holiday,5,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-10E-ARRONDISSEMENT,75111,75110,PARIS,PARIS,2022-10-22,15:52:00,2022-10-22,16:08:00,16.0,LEISURE,LEISURE,SUBWAY,SUBWAY,,,,,405.2639101
296,296,42_0018-samedi-44856-6,42_0018,Saturday,2022-10-22,School holiday,6,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-19E-ARRONDISSEMENT,75110,75119,PARIS,PARIS,2022-10-22,16:21:00,2022-10-22,16:39:00,18.0,LEISURE,RETURN_HOME,ELECT_SCOOTER,ELECT_SCOOTER,,,,,405.2639101
297,297,42_0018-dimanche-44857-PDT,42_0018,Sunday,2022-10-23,School holiday,No_Traces,,,,,,,,,,,,,,,,,,,,,0.0
343,343,42_0025-lundi-44851-1,42_0025,Monday,2022-10-17,Normal,1,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-10E-ARRONDISSEMENT,75111,75110,PARIS,PARIS,2022-10-17,10:48:00,2022-10-17,11:06:00,18.0,DEPART_HOME,HEALTH,SUBWAY,SUBWAY,,,,,103.54664113
344,344,42_0025-lundi-44851-2,42_0025,Monday,2022-10-17,Normal,2,Internal,PARIS-10E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75110,75111,PARIS,PARIS,2022-10-17,12:45:00,2022-10-17,12:58:00,13.0,HEALTH,RETURN_HOME,SUBWAY,SUBWAY,,,,,103.54664113
